Source.Name,Site,Parameter,Date (LST),Year,Month,Day,Hour,Date Key,Value,Unit,AQI,Duration,USAF,WBAN,Date Key.1,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW_1,MW_2,MW_3,AW,AW_4,AW_5,AW_6,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 8:00,2016,10,16,8,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,240,4,,33,,,,,6.2,,,,,,,,,,32,19,,30.12,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 9:00,2016,10,16,9,2.02E+11,0.018,mg/mÂ³,63,1 Hr,442920,99999,2.02E+11,990,7,,33,BKN,,,,6.2,,,,,,,,,,32,19,1026,,871.2,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 10:00,2016,10,16,10,2.02E+11,0.013,mg/mÂ³,53,1 Hr,442920,99999,2.02E+11,320,4,,33,,,,,6.2,,,,,,,,,,32,21,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 11:00,2016,10,16,11,2.02E+11,0.014,mg/mÂ³,55,1 Hr,442920,99999,2.02E+11,300,4,,,,,,,6.2,,,,,,,,,,28,21,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 12:00,2016,10,16,12,2.02E+11,0.012,mg/mÂ³,50,1 Hr,442920,99999,2.02E+11,150,2,,,SCT,,,,,,,,,,,,,,28,21,1027.2,30.09,,34,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 13:00,2016,10,16,13,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,23,19,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 14:00,2016,10,16,14,2.02E+11,0.005,mg/mÂ³,21,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,25,19,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 15:00,2016,10,16,15,2.02E+11,0.005,mg/mÂ³,21,1 Hr,442920,99999,2.02E+11,60,4,,,SCT,,,,,,,,,,,,,,26,21,1027.7,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 16:00,2016,10,16,16,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,990,7,,,,,,,6.2,,,,,,,,,,25,19,,30.06,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 17:00,2016,10,16,17,2.02E+11,0.003,mg/mÂ³,12,1 Hr,442920,99999,2.02E+11,990,2,,100,,,,,6.2,,,,,,,,,,23,19,,30.06,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 18:00,2016,10,16,18,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,70,7,,,,,,,6.2,,,,,,,,,,23,19,1025.5,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 19:00,2016,10,16,19,2.02E+11,0.021,mg/mÂ³,70,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,23,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 20:00,2016,10,16,20,2.02E+11,0.087,mg/mÂ³,167,1 Hr,442920,99999,2.02E+11,990,2,,250,,,,,6.2,,,,,,,,,,23,19,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 21:00,2016,10,16,21,2.02E+11,0.161,mg/mÂ³,211,1 Hr,442920,99999,2.02E+11,990,2,,,BKN,,,,6.2,,,,,,,,,,25,19,1021.7,29.94,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 22:00,2016,10,16,22,2.02E+11,0.088,mg/mÂ³,168,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,27,21,,29.91,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/16/2016 23:00,2016,10,16,23,2.02E+11,0.078,mg/mÂ³,163,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,28,21,,29.88,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 0:00,2016,10,17,0,2.02E+11,0.08,mg/mÂ³,164,1 Hr,442920,99999,2.02E+11,310,4,,,,,,,6.2,4,,,,,,,,2,30,21,1019.1,29.88,,,25,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 1:00,2016,10,17,1,2.02E+11,0.063,mg/mÂ³,155,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,34,23,,29.88,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 2:00,2016,10,17,2,2.02E+11,0.069,mg/mÂ³,158,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,36,21,,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 3:00,2016,10,17,3,2.02E+11,0.029,mg/mÂ³,87,1 Hr,442920,99999,2.02E+11,30,4,,250,,,,,6.2,4,,,,,,,,2,38,21,1016.1,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 4:00,2016,10,17,4,2.02E+11,0.008,mg/mÂ³,33,1 Hr,442920,99999,2.02E+11,990,7,,250,,,,,6.2,,,,,,,,,,41,19,,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 5:00,2016,10,17,5,2.02E+11,0.005,mg/mÂ³,21,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,45,21,,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 6:00,2016,10,17,6,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,990,7,,,,,,,6.2,4,,,,,,,,2,43,20,1012.9,,863.7,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 7:00,2016,10,17,7,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,46,19,,29.83,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 8:00,2016,10,17,8,2.02E+11,0.006,mg/mÂ³,25,1 Hr,442920,99999,2.02E+11,990,9,,,,,,,6.2,,,,,,,,,,46,19,,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 9:00,2016,10,17,9,2.02E+11,0.006,mg/mÂ³,25,1 Hr,442920,99999,2.02E+11,290,7,,,SCT,,,,31.2,,,,,,,,,,45,21,1014.4,29.85,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 10:00,2016,10,17,10,2.02E+11,0.012,mg/mÂ³,50,1 Hr,442920,99999,2.02E+11,10,4,,,,,,,,,,,,,,,,,41,23,,29.88,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 11:00,2016,10,17,11,2.02E+11,0.009,mg/mÂ³,38,1 Hr,442920,99999,2.02E+11,360,7,,,,,,,,,,,,,,,,,36,23,,29.91,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 12:00,2016,10,17,12,2.02E+11,0.005,mg/mÂ³,21,1 Hr,442920,99999,2.02E+11,360,7,,,,,,,,,,,,,,,,,32,21,1021,29.94,,46,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 13:00,2016,10,17,13,2.02E+11,0.006,mg/mÂ³,25,1 Hr,442920,99999,2.02E+11,330,7,,,,,,,,,,,,,,,,,32,21,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 14:00,2016,10,17,14,2.02E+11,0.018,mg/mÂ³,63,1 Hr,442920,99999,2.02E+11,,0,,,,,,,,,,,,,,,,,28,21,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 15:00,2016,10,17,15,2.02E+11,0.006,mg/mÂ³,25,1 Hr,442920,99999,2.02E+11,20,7,,,,,,,6.2,,,,,,,,,,28,21,1022.3,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 16:00,2016,10,17,16,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,27,21,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 17:00,2016,10,17,17,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,6.2,,,,,,,,,,28,23,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 18:00,2016,10,17,18,2.02E+11,0.017,mg/mÂ³,61,1 Hr,442920,99999,2.02E+11,990,2,,100,,,,,6.2,,,,,,,,,,28,23,1022.7,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 19:00,2016,10,17,19,2.02E+11,0.035,mg/mÂ³,99,1 Hr,442920,99999,2.02E+11,,0,,100,,,,,6.2,,,,,,,,,,28,25,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 20:00,2016,10,17,20,2.02E+11,0.027,mg/mÂ³,82,1 Hr,442920,99999,2.02E+11,990,2,,100,,,,,6.2,,,,,,,,,,28,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 21:00,2016,10,17,21,2.02E+11,0.045,mg/mÂ³,124,1 Hr,442920,99999,2.02E+11,990,2,,80,,,,,6.2,70,,,,,,,,7,30,24,1023,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 22:00,2016,10,17,22,2.02E+11,0.057,mg/mÂ³,152,1 Hr,442920,99999,2.02E+11,990,2,,80,,,,,6.2,71,,,,,,,,,30,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/17/2016 23:00,2016,10,17,23,2.02E+11,0.082,mg/mÂ³,165,1 Hr,442920,99999,2.02E+11,70,11,,100,,,,,6.2,,,,,,,,,,32,27,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 0:00,2016,10,18,0,2.02E+11,0.032,mg/mÂ³,93,1 Hr,442920,99999,2.02E+11,60,16,,100,,,,,6.2,2,,,,,,,,7,34,27,1019.6,29.91,,,28,,,,0.04,0
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 1:00,2016,10,18,1,2.02E+11,0.04,mg/mÂ³,112,1 Hr,442920,99999,2.02E+11,990,9,27,100,,,,,6.2,,,,,,,,,,36,25,,29.88,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 2:00,2016,10,18,2,2.02E+11,0.021,mg/mÂ³,70,1 Hr,442920,99999,2.02E+11,130,31,43,100,,,,,6.2,,,,,,,,,,37,19,,29.83,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 3:00,2016,10,18,3,2.02E+11,0.025,mg/mÂ³,78,1 Hr,442920,99999,2.02E+11,80,18,,,BKN,,,,31.2,31,,,,,,,,,36,19,1015.1,,863.2,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 4:00,2016,10,18,4,2.02E+11,0.014,mg/mÂ³,55,1 Hr,442920,99999,2.02E+11,140,34,49,,,,,,6.2,31,,,,,,,,,37,19,,29.77,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 5:00,2016,10,18,5,2.02E+11,0.008,mg/mÂ³,33,1 Hr,442920,99999,2.02E+11,150,40,,,,,,,6.2,31,,,,,,,,,39,21,,29.71,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 6:00,2016,10,18,6,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,180,11,40,,BKN,,,,31.2,31,,,,,,,,,42,21,1011.6,,861.8,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 7:00,2016,10,18,7,2.02E+11,0,mg/mÂ³,26,1 Hr,442920,99999,2.02E+11,150,25,,,,,,,6.2,31,,,,,,,,,43,23,,29.77,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 8:00,2016,10,18,8,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,240,13,,33,,,,,6.2,,,,,,,,,,46,27,,29.77,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 9:00,2016,10,18,9,2.02E+11,0.003,mg/mÂ³,12,1 Hr,442920,99999,2.02E+11,990,20,31,,,,,,31.2,2,,,,,,,,7,42,23,1012.6,,862.7,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 10:00,2016,10,18,10,2.02E+11,0.003,mg/mÂ³,12,1 Hr,442920,99999,2.02E+11,290,18,,,,,,,6.2,,,,,,,,,,37,23,,29.83,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 11:00,2016,10,18,11,2.02E+11,0.004,mg/mÂ³,17,1 Hr,442920,99999,2.02E+11,300,13,,,,,,,6.2,,,,,,,,,,30,23,,29.88,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 12:00,2016,10,18,12,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,310,7,,33,,,,,6.2,1,,,,,,,,7,28,23,1021.3,,866.1,44,,,,,0,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 13:00,2016,10,18,13,2.02E+11,0.001,mg/mÂ³,4,1 Hr,442920,99999,2.02E+11,310,9,,,,,,,6.2,,,,,,,,,,25,19,,29.94,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 14:00,2016,10,18,14,2.02E+11,0.003,mg/mÂ³,12,1 Hr,442920,99999,2.02E+11,310,11,,,,,,,6.2,,,,,,,,,,25,21,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 15:00,2016,10,18,15,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,280,2,,100,,,,,6.2,,,,,,,,,,24,19,1024,,867.5,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 16:00,2016,10,18,16,2.02E+11,0.012,mg/mÂ³,50,1 Hr,442920,99999,2.02E+11,330,4,,100,,,,,6.2,,,,,,,,,,25,19,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 17:00,2016,10,18,17,2.02E+11,0.013,mg/mÂ³,53,1 Hr,442920,99999,2.02E+11,350,7,,100,,,,,6.2,,,,,,,,,,25,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 18:00,2016,10,18,18,2.02E+11,0.006,mg/mÂ³,25,1 Hr,442920,99999,2.02E+11,350,4,,33,,,,,6.2,,,,,,,,,,25,19,1025.8,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 19:00,2016,10,18,19,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,10,4,,33,,,,,6.2,,,,,,,,,,25,19,,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 20:00,2016,10,18,20,2.02E+11,0.021,mg/mÂ³,70,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,25,19,,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 21:00,2016,10,18,21,2.02E+11,0.014,mg/mÂ³,55,1 Hr,442920,99999,2.02E+11,20,7,,100,,,,,6.2,,,,,,,,,,25,19,1026.8,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 22:00,2016,10,18,22,2.02E+11,0.02,mg/mÂ³,68,1 Hr,442920,99999,2.02E+11,990,4,,100,,,,,6.2,,,,,,,,,,25,19,,30.06,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/18/2016 23:00,2016,10,18,23,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,350,4,,100,,,,,6.2,,,,,,,,,,23,18,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 0:00,2016,10,19,0,2.02E+11,0.015,mg/mÂ³,57,1 Hr,442920,99999,2.02E+11,50,2,,,,,,,6.2,4,,,,,,,,2,23,18,1029,30.09,,,22,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 1:00,2016,10,19,1,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,,0,,250,,,,,6.2,,,,,,,,,,27,19,,30.12,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 2:00,2016,10,19,2,2.02E+11,0.003,mg/mÂ³,12,1 Hr,442920,99999,2.02E+11,990,4,,,,,,,,,,,,,,,,,28,19,,30.12,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 3:00,2016,10,19,3,2.02E+11,0.002,mg/mÂ³,8,1 Hr,442920,99999,2.02E+11,90,2,,,SCT,,,,2.5,4,,,,,,,,1,33,18,1026,,871.6,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 4:00,2016,10,19,4,2.02E+11,-0.001,mg/mÂ³,-4,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,34,19,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 5:00,2016,10,19,5,2.02E+11,-0.002,mg/mÂ³,-8,1 Hr,442920,99999,2.02E+11,,0,,250,,,,,6.2,,,,,,,,,,37,18,,30.09,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 6:00,2016,10,19,6,2.02E+11,0,mg/mÂ³,26,1 Hr,442920,99999,2.02E+11,990,2,,,BKN,,,,6.2,4,,,,,,,,2,39,19,1021.1,,870,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 7:00,2016,10,19,7,2.02E+11,0,mg/mÂ³,26,1 Hr,442920,99999,2.02E+11,990,4,,250,,,,,6.2,,,,,,,,,,43,16,,30.03,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 8:00,2016,10,19,8,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,40,7,,250,,,,,6.2,,,,,,,,,,45,18,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 9:00,2016,10,19,9,2.02E+11,0.027,mg/mÂ³,82,1 Hr,442920,99999,2.02E+11,990,7,,,BKN,,,,6.2,4,,,,,,,,2,43,18,1018.8,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 10:00,2016,10,19,10,2.02E+11,0.028,mg/mÂ³,84,1 Hr,442920,99999,2.02E+11,990,2,,,,,,,,,,,,,,,,,41,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 11:00,2016,10,19,11,2.02E+11,0.04,mg/mÂ³,112,1 Hr,442920,99999,2.02E+11,160,11,,,,,,,,,,,,,,,,,41,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 12:00,2016,10,19,12,2.02E+11,0.026,mg/mÂ³,80,1 Hr,442920,99999,2.02E+11,140,18,,,,,,,,4,,,,,,,,1,39,21,1020.6,30,,44,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 13:00,2016,10,19,13,2.02E+11,0.019,mg/mÂ³,66,1 Hr,442920,99999,2.02E+11,140,22,,,,,,,,,,,,,,,,,39,18,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 14:00,2016,10,19,14,2.02E+11,0.016,mg/mÂ³,59,1 Hr,442920,99999,2.02E+11,140,27,,,,,,,6.2,,,,,,,,,,37,21,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 15:00,2016,10,19,15,2.02E+11,0.015,mg/mÂ³,57,1 Hr,442920,99999,2.02E+11,30,9,,,,,,,,,,,,,,,,,36,21,1022,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 16:00,2016,10,19,16,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,140,29,40,,,,,,,,,,,,,,,,37,16,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 17:00,2016,10,19,17,2.02E+11,0.01,mg/mÂ³,42,1 Hr,442920,99999,2.02E+11,140,27,,,,,,,6.2,31,,,,,,,,,37,18,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 18:00,2016,10,19,18,2.02E+11,0.013,mg/mÂ³,53,1 Hr,442920,99999,2.02E+11,30,9,,,,,,,6.2,,,,,,,,,,34,18,1021.5,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 19:00,2016,10,19,19,2.02E+11,0.032,mg/mÂ³,93,1 Hr,442920,99999,2.02E+11,990,11,,,,,,,6.2,,,,,,,,,,37,16,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 20:00,2016,10,19,20,2.02E+11,0.014,mg/mÂ³,55,1 Hr,442920,99999,2.02E+11,130,18,29,,,,,,6.2,,,,,,,,,,37,16,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 21:00,2016,10,19,21,2.02E+11,0.012,mg/mÂ³,50,1 Hr,442920,99999,2.02E+11,130,16,,,,,,,6.2,,,,,,,,,,34,17,1021.4,,867.9,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 22:00,2016,10,19,22,2.02E+11,0.008,mg/mÂ³,33,1 Hr,442920,99999,2.02E+11,150,11,,,,,,,6.2,,,,,,,,,,36,14,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/19/2016 23:00,2016,10,19,23,2.02E+11,0.007,mg/mÂ³,29,1 Hr,442920,99999,2.02E+11,150,13,,,,,,,6.2,,,,,,,,,,36,14,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/20/2016 0:00,2016,10,20,0,2.02E+11,0.005,mg/mÂ³,21,1 Hr,442920,99999,2.02E+11,40,4,,,,,,,31.2,,,,,,,,,,37,14,1020.4,29.94,,,32,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/20/2016 1:00,2016,10,20,1,2.02E+11,0,mg/mÂ³,26,1 Hr,442920,99999,2.02E+11,350,4,,,,,,,6.2,,,,,,,,,,36,18,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/20/2016 2:00,2016,10,20,2,2.02E+11,-0.002,mg/mÂ³,-8,1 Hr,442920,99999,2.02E+11,20,4,,250,,,,,6.2,,,,,,,,,,37,18,,29.97,,,,,,,,
Ulaanbaatar_ HourlyPM25_201610.CSV,Ulaanbaatar,2/5/2018 12:00,10/20/2016 3:00,2016,10,20,3,2.02E+11,-0.001,mg/mÂ³,-4,1 Hr,442920,99999,2.02E+11,,,,250,BKN,,,,2.5,4,,,,,,,,2,39,17,1018.7,,867.1,,,,,,,
